Thread,0,FPS,49.2452,Bitrate(Mbps),363.075,Jitter,0.0139171
Thread,0,FPS,29.0497,Bitrate(Mbps),214.178,Jitter,0.00223023
Thread,0,FPS,29.0363,Bitrate(Mbps),214.079,Jitter,0.00224678
Thread,0,FPS,29.0279,Bitrate(Mbps),214.017,Jitter,0.0022181
Thread,0,FPS,29.0394,Bitrate(Mbps),214.102,Jitter,0.00341945
Thread,0,FPS,28.9988,Bitrate(Mbps),213.802,Jitter,0.00335287
Thread,0,FPS,29.0253,Bitrate(Mbps),213.998,Jitter,0.00276055
Thread,0,FPS,29.8813,Bitrate(Mbps),220.309,Jitter,0.001367
